symbol,event,direction,role,event_date,bar_index,impl
KRMD,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
KRMD,AR,NA,IGNORE,2025-04-28,332,kapman_v0_handwritten_structural
KRMD,BC,DOWN,ENTRY,2025-11-26,480,kapman_v0_handwritten_structural
KRMD,SOS,UP,ENTRY,2025-12-23,498,kapman_v0_handwritten_structural
KRNT,SOS,UP,ENTRY,2024-05-08,90,kapman_v0_handwritten_structural
KRNT,SC,NA,IGNORE,2025-08-06,401,kapman_v0_handwritten_structural
KRNT,AR,NA,IGNORE,2025-08-12,405,kapman_v0_handwritten_structural
KRNT,BC,DOWN,ENTRY,2025-11-03,463,kapman_v0_handwritten_structural
KRNT,SOW,DOWN,ENTRY,2025-11-05,465,kapman_v0_handwritten_structural
KRNT,SPRING,UP,ENTRY,2025-11-06,466,kapman_v0_handwritten_structural
KRNY,SOS,UP,ENTRY,2024-11-06,216,kapman_v0_handwritten_structural
KRNY,SC,NA,IGNORE,2025-04-04,317,kapman_v0_handwritten_structural
KRNY,AR,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
KRNY,BC,DOWN,ENTRY,2025-12-10,489,kapman_v0_handwritten_structural
KRO,SOS,UP,ENTRY,2024-05-28,103,kapman_v0_handwritten_structural
KRO,BC,DOWN,ENTRY,2024-11-06,216,kapman_v0_handwritten_structural
KRO,SPRING,UP,ENTRY,2025-11-07,467,kapman_v0_handwritten_structural
KRO,SOW,DOWN,ENTRY,2025-11-07,467,kapman_v0_handwritten_structural
KRO,SC,NA,IGNORE,2025-11-25,479,kapman_v0_handwritten_structural
KRO,AR,NA,IGNORE,2025-11-26,480,kapman_v0_handwritten_structural
KROP,SOS,UP,ENTRY,2024-04-04,66,kapman_v0_handwritten_structural
KROP,BC,DOWN,ENTRY,2025-08-18,409,kapman_v0_handwritten_structural
KROS,SOS,UP,ENTRY,2024-02-29,42,kapman_v0_handwritten_structural
KROS,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
KROS,AR,NA,IGNORE,2025-04-10,321,kapman_v0_handwritten_structural
KROS,BC,DOWN,ENTRY,2025-08-21,412,kapman_v0_handwritten_structural
KRP,SOS,UP,ENTRY,2024-03-06,46,kapman_v0_handwritten_structural
KRP,BC,DOWN,ENTRY,2025-09-18,431,kapman_v0_handwritten_structural
KRRO,SOS,UP,ENTRY,2024-03-25,59,kapman_v0_handwritten_structural
KRRO,BC,DOWN,ENTRY,2025-09-05,422,kapman_v0_handwritten_structural
KRT,SC,NA,IGNORE,2024-08-30,169,kapman_v0_handwritten_structural
KRT,BC,DOWN,ENTRY,2024-11-06,216,kapman_v0_handwritten_structural
KRT,SOS,UP,ENTRY,2024-12-10,239,kapman_v0_handwritten_structural
KRUS,BC,DOWN,ENTRY,2025-04-09,320,kapman_v0_handwritten_structural
KRYS,SPRING,UP,ENTRY,2024-02-22,37,kapman_v0_handwritten_structural
KRYS,SC,NA,IGNORE,2024-05-06,88,kapman_v0_handwritten_structural
KRYS,AR,NA,IGNORE,2024-05-07,89,kapman_v0_handwritten_structural
KRYS,SOW,DOWN,ENTRY,2025-06-24,371,kapman_v0_handwritten_structural
KRYS,BC,DOWN,ENTRY,2025-11-03,463,kapman_v0_handwritten_structural
KRYS,SOS,UP,ENTRY,2025-12-05,486,kapman_v0_handwritten_structural
KSA,SOS,UP,ENTRY,2024-04-04,66,kapman_v0_handwritten_structural
KSA,SC,NA,IGNORE,2025-06-16,366,kapman_v0_handwritten_structural
KSA,AR,NA,IGNORE,2025-06-23,370,kapman_v0_handwritten_structural
KSA,BC,DOWN,ENTRY,2025-09-23,434,kapman_v0_handwritten_structural
KSCP,SOW,DOWN,ENTRY,2024-03-01,43,kapman_v0_handwritten_structural
KSCP,SOS,UP,ENTRY,2024-09-16,179,kapman_v0_handwritten_structural
KSCP,SPRING,UP,ENTRY,2025-04-15,324,kapman_v0_handwritten_structural
KSCP,SC,NA,IGNORE,2025-04-16,325,kapman_v0_handwritten_structural
KSCP,AR,NA,IGNORE,2025-04-22,328,kapman_v0_handwritten_structural
KSCP,BC,DOWN,ENTRY,2025-10-06,443,kapman_v0_handwritten_structural
KSEP,SOS,UP,ENTRY,2024-11-19,55,kapman_v0_handwritten_structural
KSEP,BC,DOWN,ENTRY,2025-07-01,206,kapman_v0_handwritten_structural
KSPI,SOW,DOWN,ENTRY,2025-04-08,305,kapman_v0_handwritten_structural
KSPI,SPRING,UP,ENTRY,2025-04-09,306,kapman_v0_handwritten_structural
KSPI,SC,NA,IGNORE,2025-07-15,371,kapman_v0_handwritten_structural
KSPI,AR,NA,IGNORE,2025-07-21,375,kapman_v0_handwritten_structural
KSPI,BC,DOWN,ENTRY,2025-08-04,385,kapman_v0_handwritten_structural
KSPY,SC,NA,IGNORE,2025-04-07,182,kapman_v0_handwritten_structural
KSPY,AR,NA,IGNORE,2025-04-09,184,kapman_v0_handwritten_structural
KSS,SOS,UP,ENTRY,2024-03-12,50,kapman_v0_handwritten_structural
KSS,SC,NA,IGNORE,2025-03-07,297,kapman_v0_handwritten_structural
KSS,AR,NA,IGNORE,2025-03-24,308,kapman_v0_handwritten_structural
KSS,SOW,DOWN,ENTRY,2025-04-03,316,kapman_v0_handwritten_structural
KSS,BC,DOWN,ENTRY,2025-11-26,480,kapman_v0_handwritten_structural
KSTR,SOS,UP,ENTRY,2024-10-07,194,kapman_v0_handwritten_structural
KSTR,BC,DOWN,ENTRY,2025-08-22,413,kapman_v0_handwritten_structural
KT,SOW,DOWN,ENTRY,2024-03-20,56,kapman_v0_handwritten_structural
KT,SPRING,UP,ENTRY,2024-11-25,229,kapman_v0_handwritten_structural
KT,SOS,UP,ENTRY,2024-11-27,231,kapman_v0_handwritten_structural
KT,BC,DOWN,ENTRY,2025-03-05,295,kapman_v0_handwritten_structural
KT,SC,NA,IGNORE,2025-10-16,451,kapman_v0_handwritten_structural
KT,AR,NA,IGNORE,2025-10-27,458,kapman_v0_handwritten_structural
KTB,SPRING,UP,ENTRY,2024-02-01,23,kapman_v0_handwritten_structural
KTB,SOW,DOWN,ENTRY,2024-02-28,41,kapman_v0_handwritten_structural
KTB,SOS,UP,ENTRY,2024-10-11,198,kapman_v0_handwritten_structural
KTB,BC,DOWN,ENTRY,2025-07-01,376,kapman_v0_handwritten_structural
KTB,SC,NA,IGNORE,2025-08-07,402,kapman_v0_handwritten_structural
KTB,AR,NA,IGNORE,2025-08-08,403,kapman_v0_handwritten_structural
KTCC,SOS,UP,ENTRY,2024-03-18,54,kapman_v0_handwritten_structural
KTCC,SC,NA,IGNORE,2024-06-03,107,kapman_v0_handwritten_structural
KTCC,AR,NA,IGNORE,2024-06-07,111,kapman_v0_handwritten_structural
KTCC,SOW,DOWN,ENTRY,2024-06-17,117,kapman_v0_handwritten_structural
KTCC,SPRING,UP,ENTRY,2024-07-16,136,kapman_v0_handwritten_structural
KTCC,BC,DOWN,ENTRY,2025-05-16,346,kapman_v0_handwritten_structural
KTEC,SOS,UP,ENTRY,2025-03-05,295,kapman_v0_handwritten_structural
KTEC,BC,DOWN,ENTRY,2025-08-22,413,kapman_v0_handwritten_structural
KTOS,SOW,DOWN,ENTRY,2024-04-12,72,kapman_v0_handwritten_structural
KTOS,SPRING,UP,ENTRY,2024-11-11,219,kapman_v0_handwritten_structural
KTOS,SC,NA,IGNORE,2025-03-10,298,kapman_v0_handwritten_structural
KTOS,AR,NA,IGNORE,2025-03-17,303,kapman_v0_handwritten_structural
KTOS,BC,DOWN,ENTRY,2025-06-27,374,kapman_v0_handwritten_structural
KTOS,SOS,UP,ENTRY,2025-07-11,383,kapman_v0_handwritten_structural
KTTA,SOS,UP,ENTRY,2024-04-03,64,kapman_v0_handwritten_structural
KTTA,SC,NA,IGNORE,2025-11-24,470,kapman_v0_handwritten_structural
KTTA,AR,NA,IGNORE,2025-11-25,471,kapman_v0_handwritten_structural
KTTA,BC,DOWN,ENTRY,2025-11-26,472,kapman_v0_handwritten_structural
KULR,SOW,DOWN,ENTRY,2024-03-14,52,kapman_v0_handwritten_structural
KULR,SPRING,UP,ENTRY,2024-11-21,227,kapman_v0_handwritten_structural
KULR,SC,NA,IGNORE,2025-06-16,366,kapman_v0_handwritten_structural
KULR,AR,NA,IGNORE,2025-06-18,368,kapman_v0_handwritten_structural
KULR,BC,DOWN,ENTRY,2025-12-22,497,kapman_v0_handwritten_structural
KURA,SOS,UP,ENTRY,2024-05-16,96,kapman_v0_handwritten_structural
KURA,SPRING,UP,ENTRY,2025-02-03,274,kapman_v0_handwritten_structural
KURA,SOW,DOWN,ENTRY,2025-02-03,274,kapman_v0_handwritten_structural
KURA,BC,DOWN,ENTRY,2025-10-27,458,kapman_v0_handwritten_structural
KURA,SC,NA,IGNORE,2025-11-03,463,kapman_v0_handwritten_structural
KURA,AR,NA,IGNORE,2025-11-04,464,kapman_v0_handwritten_structural
KURE,BC,DOWN,ENTRY,2024-10-07,194,kapman_v0_handwritten_structural
KURE,SOS,UP,ENTRY,2025-08-22,413,kapman_v0_handwritten_structural
KVHI,SPRING,UP,ENTRY,2024-02-14,32,kapman_v0_handwritten_structural
KVHI,SOW,DOWN,ENTRY,2024-03-13,51,kapman_v0_handwritten_structural
KVHI,BC,DOWN,ENTRY,2024-12-02,233,kapman_v0_handwritten_structural
KVHI,SC,NA,IGNORE,2025-03-06,296,kapman_v0_handwritten_structural
KVHI,AR,NA,IGNORE,2025-03-07,297,kapman_v0_handwritten_structural
KVHI,SOS,UP,ENTRY,2025-09-08,423,kapman_v0_handwritten_structural
KVUE,SOW,DOWN,ENTRY,2024-03-06,46,kapman_v0_handwritten_structural
KVUE,SPRING,UP,ENTRY,2024-08-06,151,kapman_v0_handwritten_structural
KVUE,SOS,UP,ENTRY,2024-11-08,218,kapman_v0_handwritten_structural
KVUE,BC,DOWN,ENTRY,2025-02-21,287,kapman_v0_handwritten_structural
KVUE,SC,NA,IGNORE,2025-07-14,384,kapman_v0_handwritten_structural
KVUE,AR,NA,IGNORE,2025-07-22,390,kapman_v0_handwritten_structural
KVYO,SOW,DOWN,ENTRY,2024-05-08,90,kapman_v0_handwritten_structural
KVYO,SC,NA,IGNORE,2024-05-09,91,kapman_v0_handwritten_structural
KVYO,AR,NA,IGNORE,2024-05-15,95,kapman_v0_handwritten_structural
KVYO,SPRING,UP,ENTRY,2024-06-21,120,kapman_v0_handwritten_structural
KVYO,BC,DOWN,ENTRY,2025-11-06,466,kapman_v0_handwritten_structural
KW,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
KWEB,SOW,DOWN,ENTRY,2024-03-04,44,kapman_v0_handwritten_structural
KWEB,SPRING,UP,ENTRY,2024-04-24,80,kapman_v0_handwritten_structural
KWEB,SOS,UP,ENTRY,2024-10-02,191,kapman_v0_handwritten_structural
KWEB,SC,NA,IGNORE,2025-01-17,264,kapman_v0_handwritten_structural
KWEB,AR,NA,IGNORE,2025-01-21,265,kapman_v0_handwritten_structural
KWEB,BC,DOWN,ENTRY,2025-07-15,385,kapman_v0_handwritten_structural
KWR,SOS,UP,ENTRY,2024-03-01,43,kapman_v0_handwritten_structural
KWR,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
KWR,BC,DOWN,ENTRY,2025-10-31,462,kapman_v0_handwritten_structural
KWT,SOS,UP,ENTRY,2024-04-01,63,kapman_v0_handwritten_structural
KWT,BC,DOWN,ENTRY,2024-08-16,159,kapman_v0_handwritten_structural
KXI,SOW,DOWN,ENTRY,2024-04-04,66,kapman_v0_handwritten_structural
KXI,BC,DOWN,ENTRY,2025-08-06,401,kapman_v0_handwritten_structural
KXI,SC,NA,IGNORE,2025-10-14,449,kapman_v0_handwritten_structural
KXI,AR,NA,IGNORE,2025-10-16,451,kapman_v0_handwritten_structural
KXIN,SPRING,UP,ENTRY,2024-01-29,20,kapman_v0_handwritten_structural
KXIN,SOW,DOWN,ENTRY,2024-04-15,73,kapman_v0_handwritten_structural
KXIN,SOS,UP,ENTRY,2024-10-25,208,kapman_v0_handwritten_structural
KXIN,SC,NA,IGNORE,2025-09-09,424,kapman_v0_handwritten_structural
KXIN,AR,NA,IGNORE,2025-09-10,425,kapman_v0_handwritten_structural
KXIN,BC,DOWN,ENTRY,2025-11-04,464,kapman_v0_handwritten_structural
KYMR,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
KYMR,AR,NA,IGNORE,2025-04-11,322,kapman_v0_handwritten_structural
